,,0,1,2,3,4
482,41,0,1,1,1,1
482,43,0,1,1,1,1
482,45,1,1,1,0,1
482,46,1,1,1,1,0
482,48,0,1,1,1,1
482,49,0,1,1,1,1
482,57,1,1,1,1,0
482,58,1,1,1,1,0
482,59,1,1,0,1,1
482,60,1,1,0,1,1
482,62,1,1,1,1,0
482,63,1,1,1,1,0
482,68,1,1,0,1,1
482,76,1,1,1,1,0
482,77,1,1,1,1,0
482,80,1,1,0,1,1
482,86,1,1,1,1,0
482,88,0,1,1,1,1
482,95,1,1,1,0,1
482,97,1,1,0,1,1
482,100,1,1,1,1,0
482,102,1,1,1,0,1
482,103,1,1,1,1,0
482,108,1,1,1,1,0
482,110,1,1,0,1,1
482,111,1,1,0,1,1
482,117,1,1,1,1,0
482,120,1,1,0,1,1
482,130,1,1,0,1,1
482,136,1,1,1,1,0
482,138,1,1,1,1,0
482,139,1,1,1,1,0
482,146,1,1,1,1,0
482,153,1,1,1,1,0
482,155,1,1,1,1,0
482,159,1,1,1,0,1
482,160,0,1,1,1,1
482,163,1,1,1,0,1
482,166,0,1,1,1,1
482,171,1,1,1,1,0
482,176,1,1,1,1,0
482,180,1,1,0,1,1
482,183,1,1,1,1,0
482,188,1,1,1,0,1
489,1,1,1,0,1,1
489,5,1,1,1,1,0
489,14,0,1,1,1,1
489,16,0,1,1,1,1
489,28,1,1,0,1,1
489,30,1,1,1,1,0
489,41,1,1,1,1,0
489,43,1,1,1,1,0
489,46,0,1,1,1,1
489,48,1,1,1,1,0
489,49,1,1,1,1,0
489,58,0,1,1,1,1
489,61,1,1,1,0,1
489,67,1,1,0,1,1
489,72,1,1,1,0,1
489,73,1,1,1,0,1
489,79,1,1,0,1,1
489,87,1,1,1,1,0
489,88,1,1,1,1,0
489,89,1,1,1,0,1
489,93,1,1,1,1,0
489,103,0,1,1,1,1
489,107,1,1,1,1,0
489,135,1,1,1,0,1
489,136,0,1,1,1,1
489,137,1,1,1,1,0
489,153,0,1,1,1,1
489,160,1,1,1,1,0
489,165,1,1,0,1,1
489,166,1,1,1,1,0
489,170,1,1,1,1,0
489,179,1,0,1,1,1
489,185,1,1,1,1,0
489,191,1,1,1,1,0
501,14,1,1,1,1,0
501,16,1,1,1,1,0
501,33,1,1,0,1,1
501,38,1,1,1,0,1
501,44,1,1,1,0,1
501,46,1,1,1,1,0
501,47,1,1,0,1,1
501,51,1,1,1,1,0
501,55,1,1,0,1,1
501,58,1,1,1,1,0
501,63,1,1,1,1,0
501,65,1,1,1,1,0
501,74,1,1,1,1,0
501,75,1,1,0,1,1
501,76,1,1,1,1,0
501,82,1,1,0,1,1
501,83,1,1,1,1,0
501,87,0,1,1,1,1
501,93,0,1,1,1,1
501,103,1,1,1,1,0
501,104,1,1,1,0,1
501,107,0,1,1,1,1
501,108,1,1,1,1,0
501,109,1,1,1,1,0
501,115,1,1,0,1,1
501,116,1,1,0,1,1
501,124,1,1,0,1,1
501,125,1,1,1,0,1
501,131,1,1,1,1,0
501,132,1,1,1,0,1
501,133,1,1,1,1,0
501,136,1,1,1,1,0
501,137,0,1,1,1,1
501,138,1,1,1,1,0
501,139,1,1,1,1,0
501,142,1,1,0,1,1
501,145,1,1,0,1,1
501,147,1,1,0,1,1
501,153,1,1,1,1,0
501,158,1,1,1,0,1
501,162,1,1,0,1,1
501,168,1,1,1,1,0
501,169,1,1,0,1,1
501,170,0,1,1,1,1
501,171,1,1,1,1,0
501,178,1,1,1,1,0
501,185,0,1,1,1,1
501,186,1,1,1,1,0
501,189,1,1,1,0,1
501,194,1,1,1,1,0
504,4,0,1,1,1,1
504,9,1,1,0,1,1
504,19,1,1,0,1,1
504,20,1,1,1,1,0
504,39,1,1,1,0,1
504,51,1,1,1,1,0
504,53,0,1,1,1,1
504,57,1,1,1,1,0
504,62,1,1,1,1,0
504,63,1,1,1,1,0
504,65,1,1,1,1,0
504,74,1,1,1,1,0
504,76,1,1,1,1,0
504,77,1,1,1,1,0
504,83,1,1,1,1,0
504,86,1,1,1,1,0
504,96,1,1,0,1,1
504,100,1,1,1,1,0
504,101,1,1,0,1,1
504,105,0,1,1,1,1
504,108,1,1,1,1,0
504,109,1,1,1,1,0
504,117,1,1,1,1,0
504,128,1,1,1,0,1
504,131,1,1,1,1,0
504,133,1,1,1,1,0
504,138,1,1,1,1,0
504,139,1,1,1,1,0
504,146,1,1,1,1,0
504,155,1,1,1,1,0
504,156,0,1,1,1,1
504,157,0,1,1,1,1
504,168,1,1,1,1,0
504,171,1,1,1,1,0
504,173,1,1,1,0,1
504,176,1,1,1,1,0
504,178,1,1,1,1,0
504,182,1,1,0,1,1
504,183,1,1,1,1,0
504,186,1,1,1,1,0
504,187,0,1,1,1,1
504,194,1,1,1,1,0
524,4,0,1,1,1,1
524,9,1,1,0,1,1
524,19,1,1,0,1,1
524,20,1,1,1,1,0
524,39,1,1,1,0,1
524,51,1,1,1,1,0
524,53,0,1,1,1,1
524,57,1,1,1,1,0
524,62,1,1,1,1,0
524,63,1,1,1,1,0
524,65,1,1,1,1,0
524,74,1,1,1,1,0
524,76,1,1,1,1,0
524,77,1,1,1,1,0
524,83,1,1,1,1,0
524,86,1,1,1,1,0
524,96,1,1,0,1,1
524,100,1,1,1,1,0
524,101,1,1,0,1,1
524,105,0,1,1,1,1
524,108,1,1,1,1,0
524,109,1,1,1,1,0
524,117,1,1,1,1,0
524,128,1,1,1,0,1
524,131,1,1,1,1,0
524,133,1,1,1,1,0
524,138,1,1,1,1,0
524,139,1,1,1,1,0
524,146,1,1,1,1,0
524,155,1,1,1,1,0
524,156,0,1,1,1,1
524,157,0,1,1,1,1
524,168,1,1,1,1,0
524,171,1,1,1,1,0
524,173,1,1,1,0,1
524,176,1,1,1,1,0
524,178,1,1,1,1,0
524,182,1,1,0,1,1
524,183,1,1,1,1,0
524,186,1,1,1,1,0
524,187,0,1,1,1,1
524,194,1,1,1,1,0
528,1,1,1,0,1,1
528,5,1,1,1,1,0
528,14,0,1,1,1,1
528,16,0,1,1,1,1
528,28,1,1,0,1,1
528,30,1,1,1,1,0
528,41,1,1,1,1,0
528,43,1,1,1,1,0
528,46,0,1,1,1,1
528,48,1,1,1,1,0
528,49,1,1,1,1,0
528,58,0,1,1,1,1
528,61,1,1,1,0,1
528,67,1,1,0,1,1
528,72,1,1,1,0,1
528,73,1,1,1,0,1
528,79,1,1,0,1,1
528,87,1,1,1,1,0
528,88,1,1,1,1,0
528,89,1,1,1,0,1
528,93,1,1,1,1,0
528,103,0,1,1,1,1
528,107,1,1,1,1,0
528,135,1,1,1,0,1
528,136,0,1,1,1,1
528,137,1,1,1,1,0
528,153,0,1,1,1,1
528,160,1,1,1,1,0
528,165,1,1,0,1,1
528,166,1,1,1,1,0
528,170,1,1,1,1,0
528,179,1,0,1,1,1
528,185,1,1,1,1,0
528,191,1,1,1,1,0
530,4,1,1,1,1,0
530,41,1,1,1,1,0
530,43,1,1,1,1,0
530,48,1,1,1,1,0
530,49,1,1,1,1,0
530,52,1,1,1,0,1
530,53,1,1,1,1,0
530,63,0,1,1,1,1
530,66,1,1,0,1,1
530,70,1,1,0,1,1
530,76,0,1,1,1,1
530,87,1,1,1,1,0
530,88,1,1,1,1,0
530,93,1,1,1,1,0
530,99,1,1,0,1,1
530,105,1,1,1,1,0
530,107,1,1,1,1,0
530,108,0,1,1,1,1
530,114,1,1,1,0,1
530,119,1,1,0,1,1
530,121,1,1,0,1,1
530,129,1,1,0,1,1
530,137,1,1,1,1,0
530,138,0,1,1,1,1
530,139,0,1,1,1,1
530,140,1,1,0,1,1
530,150,1,0,1,1,1
530,156,1,1,1,1,0
530,157,1,1,1,1,0
530,160,1,1,1,1,0
530,166,1,1,1,1,0
530,170,1,1,1,1,0
530,171,0,1,1,1,1
530,185,1,1,1,1,0
530,187,1,1,1,1,0
530,195,1,1,1,0,1
535,4,1,1,1,1,0
535,5,1,1,1,1,0
535,20,0,1,1,1,1
535,30,1,1,1,1,0
535,36,1,1,0,1,1
535,41,1,1,1,1,0
535,43,1,1,1,1,0
535,48,1,1,1,1,0
535,49,1,1,1,1,0
535,53,1,1,1,1,0
535,57,0,1,1,1,1
535,62,0,1,1,1,1
535,77,0,1,1,1,1
535,86,0,1,1,1,1
535,88,1,1,1,1,0
535,90,1,1,0,1,1
535,94,1,1,0,1,1
535,98,1,1,1,0,1
535,100,0,1,1,1,1
535,105,1,1,1,1,0
535,106,1,1,0,1,1
535,117,0,1,1,1,1
535,134,1,1,1,0,1
535,146,0,1,1,1,1
535,148,1,1,0,1,1
535,152,1,1,0,1,1
535,154,1,1,0,1,1
535,155,0,1,1,1,1
535,156,1,1,1,1,0
535,157,1,1,1,1,0
535,160,1,1,1,1,0
535,166,1,1,1,1,0
535,176,0,1,1,1,1
535,181,1,1,0,1,1
535,183,0,1,1,1,1
535,187,1,1,1,1,0
535,191,1,1,1,1,0
549,4,1,1,1,1,0
549,41,1,1,1,1,0
549,43,1,1,1,1,0
549,48,1,1,1,1,0
549,49,1,1,1,1,0
549,52,1,1,1,0,1
549,53,1,1,1,1,0
549,63,0,1,1,1,1
549,66,1,1,0,1,1
549,70,1,1,0,1,1
549,76,0,1,1,1,1
549,87,1,1,1,1,0
549,88,1,1,1,1,0
549,93,1,1,1,1,0
549,99,1,1,0,1,1
549,105,1,1,1,1,0
549,107,1,1,1,1,0
549,108,0,1,1,1,1
549,114,1,1,1,0,1
549,119,1,1,0,1,1
549,121,1,1,0,1,1
549,129,1,1,0,1,1
549,137,1,1,1,1,0
549,138,0,1,1,1,1
549,139,0,1,1,1,1
549,140,1,1,0,1,1
549,150,1,0,1,1,1
549,156,1,1,1,1,0
549,157,1,1,1,1,0
549,160,1,1,1,1,0
549,166,1,1,1,1,0
549,170,1,1,1,1,0
549,171,0,1,1,1,1
549,185,1,1,1,1,0
549,187,1,1,1,1,0
549,195,1,1,1,0,1
555,4,0,1,1,1,1
555,9,1,1,0,1,1
555,19,1,1,0,1,1
555,20,1,1,1,1,0
555,39,1,1,1,0,1
555,51,1,1,1,1,0
555,53,0,1,1,1,1
555,57,1,1,1,1,0
555,62,1,1,1,1,0
555,63,1,1,1,1,0
555,65,1,1,1,1,0
555,74,1,1,1,1,0
555,76,1,1,1,1,0
555,77,1,1,1,1,0
555,83,1,1,1,1,0
555,86,1,1,1,1,0
555,96,1,1,0,1,1
555,100,1,1,1,1,0
555,101,1,1,0,1,1
555,105,0,1,1,1,1
555,108,1,1,1,1,0
555,109,1,1,1,1,0
555,117,1,1,1,1,0
555,128,1,1,1,0,1
555,131,1,1,1,1,0
555,133,1,1,1,1,0
555,138,1,1,1,1,0
555,139,1,1,1,1,0
555,146,1,1,1,1,0
555,155,1,1,1,1,0
555,156,0,1,1,1,1
555,157,0,1,1,1,1
555,168,1,1,1,1,0
555,171,1,1,1,1,0
555,173,1,1,1,0,1
555,176,1,1,1,1,0
555,178,1,1,1,1,0
555,182,1,1,0,1,1
555,183,1,1,1,1,0
555,186,1,1,1,1,0
555,187,0,1,1,1,1
555,194,1,1,1,1,0
562,2,1,1,1,1,0
562,7,1,1,1,0,1
562,9,1,1,1,1,0
562,13,1,1,1,1,0
562,19,1,1,1,1,0
562,21,0,1,1,1,1
562,33,1,1,1,1,0
562,47,1,1,1,1,0
562,51,1,1,0,1,1
562,54,1,1,1,0,1
562,55,1,1,1,1,0
562,65,1,1,0,1,1
562,74,1,1,0,1,1
562,75,1,1,1,1,0
562,81,1,1,1,1,0
562,82,1,1,1,1,0
562,83,1,1,0,1,1
562,84,1,1,1,1,0
562,96,1,1,1,1,0
562,101,1,1,1,1,0
562,109,1,1,0,1,1
562,115,1,1,1,1,0
562,116,1,1,1,1,0
562,122,0,1,1,1,1
562,123,0,1,1,1,1
562,124,1,1,1,1,0
562,131,1,1,0,1,1
562,133,1,1,0,1,1
562,142,1,1,1,1,0
562,145,1,1,1,1,0
562,147,1,1,1,1,0
562,149,0,1,1,1,1
562,162,1,1,1,1,0
562,164,1,1,1,1,0
562,167,1,1,1,1,0
562,168,1,1,0,1,1
562,169,1,1,1,1,0
562,172,1,1,1,0,1
562,175,1,1,1,0,1
562,178,1,1,0,1,1
562,182,1,1,1,1,0
562,184,1,1,1,1,0
562,186,1,1,0,1,1
562,193,1,1,1,1,0
562,194,1,1,0,1,1
567,4,0,1,1,1,1
567,9,1,1,0,1,1
567,19,1,1,0,1,1
567,20,1,1,1,1,0
567,39,1,1,1,0,1
567,51,1,1,1,1,0
567,53,0,1,1,1,1
567,57,1,1,1,1,0
567,62,1,1,1,1,0
567,63,1,1,1,1,0
567,65,1,1,1,1,0
567,74,1,1,1,1,0
567,76,1,1,1,1,0
567,77,1,1,1,1,0
567,83,1,1,1,1,0
567,86,1,1,1,1,0
567,96,1,1,0,1,1
567,100,1,1,1,1,0
567,101,1,1,0,1,1
567,105,0,1,1,1,1
567,108,1,1,1,1,0
567,109,1,1,1,1,0
567,117,1,1,1,1,0
567,128,1,1,1,0,1
567,131,1,1,1,1,0
567,133,1,1,1,1,0
567,138,1,1,1,1,0
567,139,1,1,1,1,0
567,146,1,1,1,1,0
567,155,1,1,1,1,0
567,156,0,1,1,1,1
567,157,0,1,1,1,1
567,168,1,1,1,1,0
567,171,1,1,1,1,0
567,173,1,1,1,0,1
567,176,1,1,1,1,0
567,178,1,1,1,1,0
567,182,1,1,0,1,1
567,183,1,1,1,1,0
567,186,1,1,1,1,0
567,187,0,1,1,1,1
567,194,1,1,1,1,0
572,1,1,1,0,1,1
572,5,1,1,1,1,0
572,14,0,1,1,1,1
572,16,0,1,1,1,1
572,28,1,1,0,1,1
572,30,1,1,1,1,0
572,41,1,1,1,1,0
572,43,1,1,1,1,0
572,46,0,1,1,1,1
572,48,1,1,1,1,0
572,49,1,1,1,1,0
572,58,0,1,1,1,1
572,61,1,1,1,0,1
572,67,1,1,0,1,1
572,72,1,1,1,0,1
572,73,1,1,1,0,1
572,79,1,1,0,1,1
572,87,1,1,1,1,0
572,88,1,1,1,1,0
572,89,1,1,1,0,1
572,93,1,1,1,1,0
572,103,0,1,1,1,1
572,107,1,1,1,1,0
572,135,1,1,1,0,1
572,136,0,1,1,1,1
572,137,1,1,1,1,0
572,153,0,1,1,1,1
572,160,1,1,1,1,0
572,165,1,1,0,1,1
572,166,1,1,1,1,0
572,170,1,1,1,1,0
572,179,1,0,1,1,1
572,185,1,1,1,1,0
572,191,1,1,1,1,0
587,4,1,1,1,1,0
587,5,1,1,1,1,0
587,20,0,1,1,1,1
587,30,1,1,1,1,0
587,36,1,1,0,1,1
587,41,1,1,1,1,0
587,43,1,1,1,1,0
587,48,1,1,1,1,0
587,49,1,1,1,1,0
587,53,1,1,1,1,0
587,57,0,1,1,1,1
587,62,0,1,1,1,1
587,77,0,1,1,1,1
587,86,0,1,1,1,1
587,88,1,1,1,1,0
587,90,1,1,0,1,1
587,94,1,1,0,1,1
587,98,1,1,1,0,1
587,100,0,1,1,1,1
587,105,1,1,1,1,0
587,106,1,1,0,1,1
587,117,0,1,1,1,1
587,134,1,1,1,0,1
587,146,0,1,1,1,1
587,148,1,1,0,1,1
587,152,1,1,0,1,1
587,154,1,1,0,1,1
587,155,0,1,1,1,1
587,156,1,1,1,1,0
587,157,1,1,1,1,0
587,160,1,1,1,1,0
587,166,1,1,1,1,0
587,176,0,1,1,1,1
587,181,1,1,0,1,1
587,183,0,1,1,1,1
587,187,1,1,1,1,0
587,191,1,1,1,1,0
603,1,0,1,1,1,1
603,2,1,1,1,1,0
603,13,1,1,1,1,0
603,14,1,1,0,1,1
603,15,1,1,1,1,0
603,16,1,1,0,1,1
603,18,1,1,1,1,0
603,24,1,1,1,1,0
603,28,0,1,1,1,1
603,32,1,1,1,1,0
603,33,1,1,1,1,0
603,46,1,1,0,1,1
603,47,1,1,1,1,0
603,55,1,1,1,1,0
603,58,1,1,0,1,1
603,59,1,1,1,1,0
603,60,1,1,1,1,0
603,67,0,1,1,1,1
603,68,1,1,1,1,0
603,75,1,1,1,1,0
603,79,0,1,1,1,1
603,80,1,1,1,1,0
603,81,1,1,1,1,0
603,82,1,1,1,1,0
603,84,1,1,1,1,0
603,97,1,1,1,1,0
603,103,1,1,0,1,1
603,110,1,1,1,1,0
603,111,1,1,1,1,0
603,115,1,1,1,1,0
603,116,1,1,1,1,0
603,120,1,1,1,1,0
603,124,1,1,1,1,0
603,130,1,1,1,1,0
603,136,1,1,0,1,1
603,142,1,1,1,1,0
603,145,1,1,1,1,0
603,147,1,1,1,1,0
603,153,1,1,0,1,1
603,162,1,1,1,1,0
603,164,1,1,1,1,0
603,165,0,1,1,1,1
603,167,1,1,1,1,0
603,169,1,1,1,1,0
603,180,1,1,1,1,0
603,184,1,1,1,1,0
603,193,1,1,1,1,0
613,2,1,1,0,1,1
613,5,0,1,1,1,1
613,13,1,1,0,1,1
613,14,1,1,1,1,0
613,16,1,1,1,1,0
613,20,1,1,1,1,0
613,30,0,1,1,1,1
613,31,1,1,1,0,1
613,34,1,1,1,0,1
613,46,1,1,1,1,0
613,51,1,1,1,1,0
613,57,1,1,1,1,0
613,58,1,1,1,1,0
613,62,1,1,1,1,0
613,64,1,0,1,1,1
613,65,1,1,1,1,0
613,74,1,1,1,1,0
613,77,1,1,1,1,0
613,81,1,1,0,1,1
613,83,1,1,1,1,0
613,84,1,1,0,1,1
613,86,1,1,1,1,0
613,100,1,1,1,1,0
613,103,1,1,1,1,0
613,109,1,1,1,1,0
613,117,1,1,1,1,0
613,131,1,1,1,1,0
613,133,1,1,1,1,0
613,136,1,1,1,1,0
613,143,1,1,1,0,1
613,146,1,1,1,1,0
613,153,1,1,1,1,0
613,155,1,1,1,1,0
613,164,1,1,0,1,1
613,167,1,1,0,1,1
613,168,1,1,1,1,0
613,176,1,1,1,1,0
613,178,1,1,1,1,0
613,183,1,1,1,1,0
613,184,1,1,0,1,1
613,186,1,1,1,1,0
613,191,0,1,1,1,1
613,193,1,1,0,1,1
613,194,1,1,1,1,0
616,1,1,1,1,1,0
616,2,0,1,1,1,1
616,5,1,1,0,1,1
616,13,0,1,1,1,1
616,21,1,1,1,1,0
616,28,1,1,1,1,0
616,30,1,1,0,1,1
616,35,1,1,1,0,1
616,36,1,1,1,1,0
616,37,1,1,1,0,1
616,67,1,1,1,1,0
616,79,1,1,1,1,0
616,81,0,1,1,1,1
616,84,0,1,1,1,1
616,90,1,1,1,1,0
616,94,1,1,1,1,0
616,106,1,1,1,1,0
616,122,1,1,1,1,0
616,123,1,1,1,1,0
616,148,1,1,1,1,0
616,149,1,1,1,1,0
616,152,1,1,1,1,0
616,154,1,1,1,1,0
616,164,0,1,1,1,1
616,165,1,1,1,1,0
616,167,0,1,1,1,1
616,177,1,1,1,0,1
616,181,1,1,1,1,0
616,184,0,1,1,1,1
616,191,1,1,0,1,1
616,193,0,1,1,1,1
629,2,1,1,1,1,0
629,7,1,1,1,0,1
629,9,1,1,1,1,0
629,13,1,1,1,1,0
629,19,1,1,1,1,0
629,21,0,1,1,1,1
629,33,1,1,1,1,0
629,47,1,1,1,1,0
629,51,1,1,0,1,1
629,54,1,1,1,0,1
629,55,1,1,1,1,0
629,65,1,1,0,1,1
629,74,1,1,0,1,1
629,75,1,1,1,1,0
629,81,1,1,1,1,0
629,82,1,1,1,1,0
629,83,1,1,0,1,1
629,84,1,1,1,1,0
629,96,1,1,1,1,0
629,101,1,1,1,1,0
629,109,1,1,0,1,1
629,115,1,1,1,1,0
629,116,1,1,1,1,0
629,122,0,1,1,1,1
629,123,0,1,1,1,1
629,124,1,1,1,1,0
629,131,1,1,0,1,1
629,133,1,1,0,1,1
629,142,1,1,1,1,0
629,145,1,1,1,1,0
629,147,1,1,1,1,0
629,149,0,1,1,1,1
629,162,1,1,1,1,0
629,164,1,1,1,1,0
629,167,1,1,1,1,0
629,168,1,1,0,1,1
629,169,1,1,1,1,0
629,172,1,1,1,0,1
629,175,1,1,1,0,1
629,178,1,1,0,1,1
629,182,1,1,1,1,0
629,184,1,1,1,1,0
629,186,1,1,0,1,1
629,193,1,1,1,1,0
629,194,1,1,0,1,1
632,1,1,1,0,1,1
632,5,1,1,1,1,0
632,14,0,1,1,1,1
632,16,0,1,1,1,1
632,28,1,1,0,1,1
632,30,1,1,1,1,0
632,41,1,1,1,1,0
632,43,1,1,1,1,0
632,46,0,1,1,1,1
632,48,1,1,1,1,0
632,49,1,1,1,1,0
632,58,0,1,1,1,1
632,61,1,1,1,0,1
632,67,1,1,0,1,1
632,72,1,1,1,0,1
632,73,1,1,1,0,1
632,79,1,1,0,1,1
632,87,1,1,1,1,0
632,88,1,1,1,1,0
632,89,1,1,1,0,1
632,93,1,1,1,1,0
632,103,0,1,1,1,1
632,107,1,1,1,1,0
632,135,1,1,1,0,1
632,136,0,1,1,1,1
632,137,1,1,1,1,0
632,153,0,1,1,1,1
632,160,1,1,1,1,0
632,165,1,1,0,1,1
632,166,1,1,1,1,0
632,170,1,1,1,1,0
632,179,1,0,1,1,1
632,185,1,1,1,1,0
632,191,1,1,1,1,0
636,4,1,1,0,1,1
636,9,0,1,1,1,1
636,19,0,1,1,1,1
636,21,1,1,1,1,0
636,36,1,1,1,1,0
636,53,1,1,0,1,1
636,66,1,1,1,1,0
636,70,1,1,1,1,0
636,90,1,1,1,1,0
636,94,1,1,1,1,0
636,96,0,1,1,1,1
636,99,1,1,1,1,0
636,101,0,1,1,1,1
636,105,1,1,0,1,1
636,106,1,1,1,1,0
636,118,1,1,1,0,1
636,119,1,1,1,1,0
636,121,1,1,1,1,0
636,122,1,1,1,1,0
636,123,1,1,1,1,0
636,129,1,1,1,1,0
636,140,1,1,1,1,0
636,148,1,1,1,1,0
636,149,1,1,1,1,0
636,152,1,1,1,1,0
636,154,1,1,1,1,0
636,156,1,1,0,1,1
636,157,1,1,0,1,1
636,181,1,1,1,1,0
636,182,0,1,1,1,1
636,187,1,1,0,1,1
662,4,1,1,1,1,0
662,5,1,1,1,1,0
662,10,1,1,1,0,1
662,17,1,1,1,0,1
662,21,1,1,0,1,1
662,22,1,1,1,0,1
662,25,1,1,1,0,1
662,29,1,1,1,0,1
662,30,1,1,1,1,0
662,51,0,1,1,1,1
662,53,1,1,1,1,0
662,56,1,1,1,0,1
662,65,0,1,1,1,1
662,74,0,1,1,1,1
662,83,0,1,1,1,1
662,87,1,1,1,1,0
662,93,1,1,1,1,0
662,105,1,1,1,1,0
662,107,1,1,1,1,0
662,109,0,1,1,1,1
662,122,1,1,0,1,1
662,123,1,1,0,1,1
662,131,0,1,1,1,1
662,133,0,1,1,1,1
662,137,1,1,1,1,0
662,149,1,1,0,1,1
662,151,1,1,1,0,1
662,156,1,1,1,1,0
662,157,1,1,1,1,0
662,168,0,1,1,1,1
662,170,1,1,1,1,0
662,178,0,1,1,1,1
662,185,1,1,1,1,0
662,186,0,1,1,1,1
662,187,1,1,1,1,0
662,190,1,1,1,0,1
662,191,1,1,1,1,0
662,194,0,1,1,1,1
665,14,1,1,1,1,0
665,16,1,1,1,1,0
665,33,1,1,0,1,1
665,38,1,1,1,0,1
665,44,1,1,1,0,1
665,46,1,1,1,1,0
665,47,1,1,0,1,1
665,51,1,1,1,1,0
665,55,1,1,0,1,1
665,58,1,1,1,1,0
665,63,1,1,1,1,0
665,65,1,1,1,1,0
665,74,1,1,1,1,0
665,75,1,1,0,1,1
665,76,1,1,1,1,0
665,82,1,1,0,1,1
665,83,1,1,1,1,0
665,87,0,1,1,1,1
665,93,0,1,1,1,1
665,103,1,1,1,1,0
665,104,1,1,1,0,1
665,107,0,1,1,1,1
665,108,1,1,1,1,0
665,109,1,1,1,1,0
665,115,1,1,0,1,1
665,116,1,1,0,1,1
665,124,1,1,0,1,1
665,125,1,1,1,0,1
665,131,1,1,1,1,0
665,132,1,1,1,0,1
665,133,1,1,1,1,0
665,136,1,1,1,1,0
665,137,0,1,1,1,1
665,138,1,1,1,1,0
665,139,1,1,1,1,0
665,142,1,1,0,1,1
665,145,1,1,0,1,1
665,147,1,1,0,1,1
665,153,1,1,1,1,0
665,158,1,1,1,0,1
665,162,1,1,0,1,1
665,168,1,1,1,1,0
665,169,1,1,0,1,1
665,170,0,1,1,1,1
665,171,1,1,1,1,0
665,178,1,1,1,1,0
665,185,0,1,1,1,1
665,186,1,1,1,1,0
665,189,1,1,1,0,1
665,194,1,1,1,1,0
666,2,1,1,1,1,0
666,9,1,1,1,1,0
666,13,1,1,1,1,0
666,15,1,1,1,1,0
666,18,1,1,1,1,0
666,19,1,1,1,1,0
666,20,1,1,0,1,1
666,24,1,1,1,1,0
666,32,1,1,1,1,0
666,36,0,1,1,1,1
666,40,1,0,1,1,1
666,50,1,0,1,1,1
666,57,1,1,0,1,1
666,59,1,1,1,1,0
666,60,1,1,1,1,0
666,62,1,1,0,1,1
666,68,1,1,1,1,0
666,77,1,1,0,1,1
666,80,1,1,1,1,0
666,81,1,1,1,1,0
666,84,1,1,1,1,0
666,86,1,1,0,1,1
666,90,0,1,1,1,1
666,91,1,1,1,0,1
666,94,0,1,1,1,1
666,96,1,1,1,1,0
666,97,1,1,1,1,0
666,100,1,1,0,1,1
666,101,1,1,1,1,0
666,106,0,1,1,1,1
666,110,1,1,1,1,0
666,111,1,1,1,1,0
666,117,1,1,0,1,1
666,120,1,1,1,1,0
666,127,1,1,1,0,1
666,130,1,1,1,1,0
666,146,1,1,0,1,1
666,148,0,1,1,1,1
666,152,0,1,1,1,1
666,154,0,1,1,1,1
666,155,1,1,0,1,1
666,164,1,1,1,1,0
666,167,1,1,1,1,0
666,176,1,1,0,1,1
666,180,1,1,1,1,0
666,181,0,1,1,1,1
666,182,1,1,1,1,0
666,183,1,1,0,1,1
666,184,1,1,1,1,0
666,193,1,1,1,1,0
675,4,1,0,1,1,1
675,53,1,0,1,1,1
675,105,1,0,1,1,1
675,150,1,1,1,1,0
675,156,1,0,1,1,1
675,157,1,0,1,1,1
675,187,1,0,1,1,1
689,0,1,0,1,1,1
689,9,1,1,1,1,0
689,15,1,1,1,1,0
689,18,1,1,1,1,0
689,19,1,1,1,1,0
689,24,1,1,1,1,0
689,32,1,1,1,1,0
689,33,1,1,1,1,0
689,42,1,1,1,0,1
689,47,1,1,1,1,0
689,55,1,1,1,1,0
689,59,1,1,1,1,0
689,60,1,1,1,1,0
689,63,1,1,0,1,1
689,66,0,1,1,1,1
689,68,1,1,1,1,0
689,70,0,1,1,1,1
689,75,1,1,1,1,0
689,76,1,1,0,1,1
689,78,1,1,1,0,1
689,80,1,1,1,1,0
689,82,1,1,1,1,0
689,96,1,1,1,1,0
689,97,1,1,1,1,0
689,99,0,1,1,1,1
689,101,1,1,1,1,0
689,108,1,1,0,1,1
689,110,1,1,1,1,0
689,111,1,1,1,1,0
689,115,1,1,1,1,0
689,116,1,1,1,1,0
689,119,0,1,1,1,1
689,120,1,1,1,1,0
689,121,0,1,1,1,1
689,124,1,1,1,1,0
689,129,0,1,1,1,1
689,130,1,1,1,1,0
689,138,1,1,0,1,1
689,139,1,1,0,1,1
689,140,0,1,1,1,1
689,141,1,1,1,0,1
689,142,1,1,1,1,0
689,145,1,1,1,1,0
689,147,1,1,1,1,0
689,161,1,1,1,0,1
689,162,1,1,1,1,0
689,169,1,1,1,1,0
689,171,1,1,0,1,1
689,180,1,1,1,1,0
689,182,1,1,1,1,0
702,2,1,1,1,1,0
702,7,1,1,1,0,1
702,9,1,1,1,1,0
702,13,1,1,1,1,0
702,19,1,1,1,1,0
702,21,0,1,1,1,1
702,33,1,1,1,1,0
702,47,1,1,1,1,0
702,51,1,1,0,1,1
702,54,1,1,1,0,1
702,55,1,1,1,1,0
702,65,1,1,0,1,1
702,74,1,1,0,1,1
702,75,1,1,1,1,0
702,81,1,1,1,1,0
702,82,1,1,1,1,0
702,83,1,1,0,1,1
